Year,T2M_RANGE,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN
19/02/2011,15.99,24.81,9.47,28.38,0,3.02,0.56
20/02/2011,15.99,22.67,7.23,28.69,0,3.02,0.54
21/02/2011,15.99,22.01,5.26,27,0,3.34,0.06
22/02/2011,15.99,21.08,7.05,30.75,0,3.25,0.16
23/02/2011,15.99,21.17,6.87,37.75,0,3.34,0.12
24/02/2011,15.99,20.37,5.73,36.25,0,3.23,0.48
25/02/2011,15.99,22.55,5.46,19.88,0,3.08,0.38
26/02/2011,15.99,21.21,4.65,29.94,0,3.85,1.22
27/02/2011,15.99,20.03,5.22,43.69,0,4.3,0.71
28/02/2011,15.99,25.56,5.18,28.31,0,2.52,0.38
01/03/2011,15.99,27.08,6.8,22.62,0,2.92,0.34
02/03/2011,15.99,27.27,8.33,25.38,0,2.74,0.55
03/03/2011,15.99,28.49,7.77,23.94,0,3.04,0.17
04/03/2011,15.99,25.41,8.54,30.19,0,3.52,0.25
05/03/2011,15.99,24.91,4.79,29.56,0,3.63,0.09
06/03/2011,15.99,23.19,5.36,46.69,0,3.12,0.52
07/03/2011,15.99,20.97,4.6,41.94,0,3.27,0.28
08/03/2011,15.99,22.05,3.34,36.38,0,3.29,0.64
09/03/2011,15.99,25.28,2.74,17.44,0,2.88,0.12
10/03/2011,15.99,26.58,7.69,25.5,0,2.97,0.65
11/03/2011,15.99,24.48,9.29,28.31,0,3.52,0.1
12/03/2011,15.99,23.54,6.9,26.25,0,3.23,0.44
13/03/2011,15.99,21.46,8.4,17.88,0,2.7,0.31
14/03/2011,15.99,25.99,2.84,20.62,0,2.73,0.6
15/03/2011,15.99,25.1,5.23,32,0,2.84,0.48
16/03/2011,15.99,24.58,7.98,26.62,0,2.87,0.64
17/03/2011,15.99,26.03,8.18,23.31,0,2.95,0.11
18/03/2011,15.99,27.5,8.16,30.38,0,3.14,0.51
19/03/2011,15.99,26.05,7.18,27.44,0,3.2,0.64
20/03/2011,15.99,25.73,11.2,23.94,0,2.82,0.45
21/03/2011,15.99,25.37,11.9,24.25,0,3.07,0.83
22/03/2011,15.99,25.23,9.68,31.12,0,3.27,1.16
23/03/2011,15.99,26.97,7.26,18.94,0,3.27,0.74
24/03/2011,15.99,26.79,7.49,13.88,0,3.26,0.05
25/03/2011,15.99,26.23,11.19,14.81,0,3.47,0.56
26/03/2011,15.99,24.5,11.13,15.94,0,3.43,0.55
27/03/2011,15.99,25.63,8.43,15.38,0,3.27,0.48
28/03/2011,15.99,23.9,6.91,13.44,0,3.12,0.45
29/03/2011,15.99,22.33,8.37,11.12,0,2.85,0.08
30/03/2011,15.99,24.27,9.87,13.69,0,3.39,0.26
31/03/2011,15.99,27.55,3.8,18.06,0,2.86,0.2
01/04/2011,15.99,28.15,5.76,25.25,0,2.88,0.36
02/04/2011,15.99,28.4,8.17,31.56,0,2.75,0.76
03/04/2011,15.99,27.33,9.44,30.25,0,3.49,0.24
04/04/2011,15.99,29.13,9.31,23.62,0,2.77,0.3
05/04/2011,15.99,27.9,7.68,22.06,0,3.62,0.77
06/04/2011,15.99,26.49,10.37,21.88,0,3.75,0.23
07/04/2011,15.99,25.55,10.55,20.75,0,3.63,0.2
08/04/2011,15.99,24.27,9.95,31.06,0,4.08,0.32
09/04/2011,15.99,24.96,8.91,43.38,0,4.23,0.68
10/04/2011,15.99,25,8.23,37.12,0,3.91,0.3
11/04/2011,15.99,29.67,6.55,14.94,0,2.58,0.38
12/04/2011,15.99,28.39,8.83,17.31,0,3.54,0.28
13/04/2011,15.99,27.69,9.95,18.69,0,3.36,0.51
14/04/2011,15.99,28.46,10.76,19.5,0,3.54,0.94
15/04/2011,15.99,30.57,8.58,14,0,2.64,0.66
16/04/2011,15.99,26.4,11.23,21.88,0,3.12,0.67
17/04/2011,15.99,26.75,9.94,26.19,0,3.45,0.29
18/04/2011,15.99,26.16,7.83,30.88,0,3.62,0.73
19/04/2011,15.99,26.01,7.55,25.69,0,3.09,0.48
20/04/2011,15.99,27.32,8.83,23.75,0,3.38,0.32
21/04/2011,15.99,27.83,10.19,16.19,0,3.42,0.65
22/04/2011,15.99,28.06,10.99,18.75,0,3.41,0.17
23/04/2011,15.99,27.11,9.13,26.25,0,3.24,0.26
24/04/2011,15.99,25.55,9.85,29,0,3.23,0.26
25/04/2011,15.99,28.02,10.62,21.25,0,3.45,0.42
26/04/2011,15.99,27.18,7.87,28,0,3.66,0.18
27/04/2011,15.99,29.4,7.24,32.31,0,2.9,0.43
28/04/2011,15.99,32.16,8.42,25.38,0.17,2.91,0.9
29/04/2011,15.99,28.81,12.4,26.88,0,3.61,0.13
30/04/2011,15.99,27.67,11.61,31.06,0,3.73,0.24
01/05/2011,15.99,28.06,10.75,24.31,0,3.67,0.28
02/05/2011,15.99,30.39,8.68,18.94,0,3.66,0.17
03/05/2011,15.99,23.34,10.47,41.06,0,4.17,0.85
04/05/2011,15.99,26.19,12.42,43.81,0.06,2.36,0.16
05/05/2011,15.99,29.87,10.44,41.94,0,2.16,0.57
06/05/2011,15.99,29.65,9.81,34.19,0,3.38,0.53
07/05/2011,15.99,28.69,9.37,20.81,0,2.33,0.68
08/05/2011,15.99,30.04,14.12,15.25,0,3.3,0.5
09/05/2011,15.99,29.27,10.62,19.44,0,3.66,0.57
10/05/2011,15.99,27.4,12.93,28.5,0,3.68,0.53
11/05/2011,15.99,26.94,9.46,25.81,0,3.91,0.21
12/05/2011,15.99,28,10.46,18.94,0,3.34,0.26
13/05/2011,15.99,31.31,8.2,15.94,0,3.2,0.74
14/05/2011,15.99,30.27,10.87,15,0,3.62,0.52
15/05/2011,15.99,29.42,12.28,17.69,0,3.73,0.82
16/05/2011,15.99,29.52,12.54,16.62,0,3.66,1.09
17/05/2011,15.99,28.56,11.18,13.69,0,3.64,0.99
18/05/2011,15.99,26.6,9.81,18.62,0,3.78,0.18
19/05/2011,15.99,25.14,8.18,27.94,0,3.84,0.04
20/05/2011,15.99,25.96,7.03,33.12,0,3.4,0.04
21/05/2011,15.99,28.22,8.93,30.25,0,3.3,0.12
22/05/2011,15.99,26.62,11.4,31.06,0,3.05,0.17
23/05/2011,15.99,28.79,11.44,26.44,0,3.23,0.16
24/05/2011,15.99,30.32,10.01,26.12,0,3.2,0.81
25/05/2011,15.99,31.34,12.19,18.94,0,2.09,0.48
26/05/2011,15.99,34.16,13.17,18.75,0,2.53,0.34
27/05/2011,15.99,30.83,15.91,39.44,0.01,2.87,0.32
28/05/2011,15.99,31.33,14.73,43.69,0,3.09,0.45
29/05/2011,15.99,29.65,14.22,45.25,0,3.39,0.14
30/05/2011,15.99,31.05,11.94,40.31,0,3.15,0.22
31/05/2011,15.99,33.89,13.48,33.31,0,2.12,0.33
01/06/2011,15.99,34.51,13.78,26.19,0,1.97,0.42
02/06/2011,15.99,31.37,15.71,40.06,0,2.7,0.16
03/06/2011,15.99,30.98,12.47,54.88,0,2.17,0.74
04/06/2011,15.99,32.51,12.77,42.38,0,2.12,0.19
05/06/2011,15.99,32.55,11.78,39.44,0,2.2,0.05
06/06/2011,15.99,32.19,12.82,43.12,0,1.96,0.21
07/06/2011,15.99,32.67,12.13,37.69,0,2.18,0.31
08/06/2011,15.99,32.85,12.81,34.56,0,2.05,0.32
09/06/2011,15.99,32.26,14.9,44.31,0,2.2,0.43
10/06/2011,15.99,30.39,14.9,50.19,0.01,2.8,0.15
11/06/2011,15.99,31.94,15.63,46.12,0,1.99,0.33
12/06/2011,15.99,32.87,15.03,43.5,0,1.77,0.55
13/06/2011,15.99,33.98,13.17,36.44,0,1.84,0.33
14/06/2011,15.99,33.01,15.05,38.94,0,1.41,0.41
15/06/2011,15.99,33.41,14.58,33.75,0,1.76,0.14
16/06/2011,15.99,31.92,14.83,43.38,0,2.41,0.71
17/06/2011,15.99,33.28,14.39,46.19,0,1.44,0.27
18/06/2011,15.99,34.52,15.09,40.25,0,1.49,0.24
19/06/2011,15.99,33.61,16.08,46.69,0,2.57,0.06
20/06/2011,15.99,32.64,13.4,60.56,0.03,2.02,0.41
21/06/2011,15.99,32.93,14.94,60.19,1.08,2.02,0.38
22/06/2011,15.99,27.83,14.9,68.69,5.46,1.1,0.16
23/06/2011,15.99,30.26,14.62,59.56,0.44,1.41,0.07
24/06/2011,15.99,31.55,14.32,55.69,0,2.06,0.33
25/06/2011,15.99,32.68,13.07,45.25,0,1.88,0.23
26/06/2011,15.99,33.46,13.34,44.62,0.02,2.11,0.61
27/06/2011,15.99,31.19,15.23,49.06,0.21,1.38,0.53
28/06/2011,15.99,29.03,14.49,51.38,0.05,1.89,0.42
29/06/2011,15.99,29.31,14.55,52.38,0.03,2.1,0.34
30/06/2011,15.99,32,14.9,48.44,0.05,2.54,0.64
01/07/2011,15.99,29.07,16.29,59.5,3.36,2.82,1.25
02/07/2011,15.99,26.6,14.91,66.19,8.97,2.71,0.75
03/07/2011,15.99,25.67,11.81,76.19,10.24,1.94,0.11
04/07/2011,15.99,23.77,14.48,80.25,3.34,1.07,0.14
05/07/2011,15.99,21.8,14.26,82.94,3.94,1.34,0.3
06/07/2011,15.99,25.7,14.17,69.19,0.66,1.37,0.17
07/07/2011,15.99,28.3,13.66,65.31,1.11,1.83,0.16
08/07/2011,15.99,27.73,15.2,71.81,1.42,1.72,0.17
09/07/2011,15.99,23.41,16.3,85,10.65,1.45,0.3
10/07/2011,15.99,23.4,14.77,82.81,4.78,2.05,0.37
11/07/2011,15.99,24.84,13.98,77.94,2.3,2.22,0.43
12/07/2011,15.99,25.59,15.6,77.06,4.22,1.42,0.44
13/07/2011,15.99,26.11,15.24,79.19,6.1,1.72,0.45
14/07/2011,15.99,23.96,15.27,83,12.61,1.04,0.44
15/07/2011,15.99,27.13,14.47,77.12,3.94,1.38,0.38
16/07/2011,15.99,28.15,13.33,69.31,3.53,1.64,0.23
17/07/2011,15.99,28.17,12.26,67.25,2.52,2.1,1.22
18/07/2011,15.99,25.53,14.09,75.44,6.35,2.38,0.26
19/07/2011,15.99,28.37,12.75,70.12,1.62,1.77,0.63
20/07/2011,15.99,25.9,14.96,81.19,9.8,1.32,0.59
21/07/2011,15.99,19.98,12.79,80.81,0.33,1.73,0.21
22/07/2011,15.99,25,12.71,72.94,4.2,2.66,0.18
23/07/2011,15.99,26.57,11.47,71,8.24,2.4,0.53
24/07/2011,15.99,26.86,13.82,76.31,1.36,1.76,0.71
25/07/2011,15.99,27.4,13.72,71.88,4.2,1.7,0.48
26/07/2011,15.99,21.73,14.3,84.12,2.59,1.32,0.24
27/07/2011,15.99,25.14,14.51,81.5,2.18,1.59,0.24
28/07/2011,15.99,23.8,15.26,80.88,4.53,1.09,0.08
29/07/2011,15.99,22.26,15.08,78.44,2.07,1.59,0.23
30/07/2011,15.99,27.96,13.39,74.06,8.51,2.1,0.34
31/07/2011,15.99,27.67,13.01,68,1.2,2.14,0.17
01/08/2011,15.99,29.3,13.15,56.88,0.06,2.07,0.32
02/08/2011,15.99,29.53,12.79,58.81,0.16,1.95,0.16
03/08/2011,15.99,28.09,14.37,69.38,6.62,1.46,0.14
04/08/2011,15.99,26.07,13.9,76.88,4.92,1.48,0.2
05/08/2011,15.99,25.14,15.41,81.31,9.19,1.91,0.03
06/08/2011,15.99,24.53,14.81,79.5,1.95,1.14,0.27
07/08/2011,15.99,23.76,15.64,83.75,17.49,0.98,0.16
08/08/2011,15.99,23.47,15.37,86.38,10.52,1.43,0.38
09/08/2011,15.99,22.86,14.71,84.06,1.7,2.27,0.55
10/08/2011,15.99,24.3,13.39,80.5,0.57,2.36,0.42
11/08/2011,15.99,25.42,14.81,81.5,2.82,2,0.2
12/08/2011,15.99,24.52,14.26,82.5,4.85,1.2,0.31
13/08/2011,15.99,21.76,15.47,88.31,5.05,0.98,0.3
14/08/2011,15.99,23.83,14.86,85.19,5.4,1.63,0.54
15/08/2011,15.99,25.21,14.52,79.62,1.16,1.07,0.44
16/08/2011,15.99,27.01,15.52,72.38,0.72,1.55,0.12
17/08/2011,15.99,26.95,13.64,70.75,2.87,1.77,0.23
18/08/2011,15.99,26.33,15.71,79.62,5.06,1.3,0.16
19/08/2011,15.99,26.78,15.12,78.62,2.19,1.2,0.2
20/08/2011,15.99,24.22,16.56,84.12,3.47,0.88,0.18
21/08/2011,15.99,27.03,14.63,73.44,2.33,1.69,0.07
22/08/2011,15.99,24.76,14.29,76.06,3.51,1.78,0.43
23/08/2011,15.99,24.83,14.98,79.25,12.77,1.54,0.08
24/08/2011,15.99,24.48,13.92,80.19,8.32,1.28,0.05
25/08/2011,15.99,25.53,14.57,75.56,1.77,2.05,0.18
26/08/2011,15.99,23.33,15.09,83.75,8.1,2.23,0.12
27/08/2011,15.99,20.35,15.48,93.62,9.62,1.13,0.06
28/08/2011,15.99,25.03,13.52,77.38,1.86,1.96,0.31
29/08/2011,15.99,26.78,11.13,61.75,0.01,2.3,0.56
30/08/2011,15.99,26.72,11.41,60.75,0.34,2.27,0.1
31/08/2011,15.99,24.06,12.05,73,7.22,2.29,0.84
01/09/2011,15.99,20.48,13.37,89.69,9.7,1.86,0.07
02/09/2011,15.99,21.87,14.83,91,17.44,1.39,0.61
03/09/2011,15.99,20.56,14.4,89,14.51,1.88,0.28
04/09/2011,15.99,23.71,14.23,81.75,2.38,2.34,0.34
05/09/2011,15.99,25.55,13.01,66.56,0,2.88,1.28
06/09/2011,15.99,25.19,12.76,69.94,0.88,2.42,0.4
07/09/2011,15.99,25.37,10.23,55.69,0,2.46,0.34
08/09/2011,15.99,25.59,9.28,49.88,0.01,2.5,0.36
09/09/2011,15.99,24.42,9.25,54.62,0,2.09,0.26
10/09/2011,15.99,23,10.87,68.06,0.15,1.8,0.21
11/09/2011,15.99,24.87,11.78,63.62,0.04,2.23,0.66
12/09/2011,15.99,25.47,11.66,65.06,0.21,1.77,0.36
13/09/2011,15.99,26.19,12.96,73.12,0.19,1.53,0.75
14/09/2011,15.99,23.62,14.68,80.5,2.42,1.39,0.3
15/09/2011,15.99,23.36,13.65,84.62,9.73,1.64,0.19
16/09/2011,15.99,22.51,14.67,85.25,0.62,1.46,0.43
17/09/2011,15.99,20.69,13.37,83.88,1.71,1.58,0.12
18/09/2011,15.99,23.9,12.69,80,0.36,1.78,0.03
19/09/2011,15.99,26.36,12.58,67.62,1.52,2.48,0.39
20/09/2011,15.99,26.75,11.45,62.38,0.24,2.13,0.05
21/09/2011,15.99,26.69,12.21,56.69,0,2.21,0.53
22/09/2011,15.99,27.47,12.88,51.81,0,2.34,0.02
23/09/2011,15.99,26.94,12.72,56.5,0,2.12,0.31
24/09/2011,15.99,26.15,12.2,62.12,2.62,2.06,0.47
25/09/2011,15.99,24.89,13.9,73.38,0.89,1.82,0.43
26/09/2011,15.99,23.44,14.65,83,0.34,1.48,0.76
27/09/2011,15.99,25.24,12.06,78.81,5.24,1.7,0.22
28/09/2011,15.99,22.55,12.27,79.81,1.41,1.74,0.13
29/09/2011,15.99,25.55,11.54,73,0.83,1.92,0.41
30/09/2011,15.99,23.78,11.83,72.44,1.89,2.37,0.3
01/10/2011,15.99,24.33,13.13,67,1.75,2.27,0.19
02/10/2011,15.99,25.8,12.6,63.06,0.25,1.81,0.16
03/10/2011,15.99,24.91,11.73,70.81,0.87,1.8,0.38
04/10/2011,15.99,24.93,11.85,72.88,0.12,2.38,0.62
05/10/2011,15.99,26.01,10.5,65.75,0,2.26,0.44
06/10/2011,15.99,25.73,11.46,53.25,0,2.43,0.09
07/10/2011,15.99,25.05,10.48,48.25,0,2.53,0.45
08/10/2011,15.99,24.76,8.69,60.44,0,2.99,0.35
09/10/2011,15.99,25.23,7.17,59.31,0,2.21,0.65
10/10/2011,15.99,25.02,7.49,63.19,1.68,2.14,0.6
11/10/2011,15.99,24.48,12.18,72.69,0.75,1.6,0.42
12/10/2011,15.99,26.53,12.34,68.31,0.1,1.83,0.07
13/10/2011,15.99,27,9.99,58.25,0.02,2.59,0.28
14/10/2011,15.99,28.01,10.79,45.56,0,2.19,0.11
15/10/2011,15.99,28.44,11.33,42.62,0,2.27,0.41
16/10/2011,15.99,28.12,10.16,43.25,0,2.11,0.23
17/10/2011,15.99,28.19,9.64,48.25,0,1.95,0.37
18/10/2011,15.99,27.98,8.81,41.75,0,2.41,0.84
19/10/2011,15.99,26.94,9.08,38.88,0,3.07,0.29
20/10/2011,15.99,26.27,11.08,56.31,0,2.2,0.48
21/10/2011,15.99,26.63,11.77,63.19,0,1.65,0.87
22/10/2011,15.99,22.66,8.96,54.06,0,2.12,0.85
23/10/2011,15.99,26.7,9.87,46.06,0,2.18,0.42
24/10/2011,15.99,26.84,9.9,48.12,0,2.25,0.55
25/10/2011,15.99,26.72,9.58,54.69,0,1.95,0.15
26/10/2011,15.99,24.7,11.16,61.56,0,2.16,0.44
27/10/2011,15.99,25.85,8.77,61.38,0,2.66,0.72
28/10/2011,15.99,26.33,9.04,52.19,0,2.27,0.3
29/10/2011,15.99,25.87,10.07,53.12,0,2.44,0.66
30/10/2011,15.99,26.06,9.84,50.75,0.02,2.31,0.51
31/10/2011,15.99,27.32,10.19,43,0.05,2.47,0.59
01/11/2011,15.99,26.34,10.51,54.81,0,2.6,0.27
02/11/2011,15.99,24.42,9.85,62.69,0,2.48,0.52
03/11/2011,15.99,26.08,9.12,42.81,0,2.8,0.73
04/11/2011,15.99,23.82,10.08,42.81,0,2.85,0.1
05/11/2011,15.99,20.97,9.57,45.12,0,3.57,0.3
06/11/2011,15.99,20.83,7.47,43.31,0,2.51,0.44
07/11/2011,15.99,19.65,9.96,56.75,0,3.02,0.38
08/11/2011,15.99,21.15,8.54,52.69,0,2.72,0.26
09/11/2011,15.99,21.03,3.35,52.69,0.01,3,0.41
10/11/2011,15.99,19.79,2.08,42.06,0,4.05,1.7
11/11/2011,15.99,21.38,4.16,51.38,0,2.68,0.54
12/11/2011,15.99,20.19,7.34,72.44,0,2.66,1.09
13/11/2011,15.99,20.48,5.3,72.94,0,3.05,1.08
14/11/2011,15.99,16.75,7.7,86.5,10.09,3.44,1.56
15/11/2011,15.99,19.44,6.12,69.44,0.25,2.4,0.27
16/11/2011,15.99,24.01,3.45,55.94,0,2.43,0.34
17/11/2011,15.99,24.48,7.23,42.56,0,2.77,0.45
18/11/2011,15.99,21.51,8.36,61.56,0,3.15,0.88
19/11/2011,15.99,20.62,6.66,72.69,0,3.2,0.75
20/11/2011,15.99,22.72,8.17,65.62,0,2.75,0.37
21/11/2011,15.99,21.76,9.91,64.44,0,3.08,0.18
22/11/2011,15.99,24.52,8.47,42.81,0,2.52,0.16
23/11/2011,15.99,25.37,7.93,39.75,0,2.76,0.67
24/11/2011,15.99,25.46,11.5,43.38,0,2.47,0.43
25/11/2011,15.99,20.38,9.79,65.31,0.64,3.3,0.39
26/11/2011,15.99,19.87,6.86,61.56,0.67,3.99,0.56
27/11/2011,15.99,14.72,1.08,25.31,0,4.8,3.09
28/11/2011,15.99,22.15,1.3,15.69,0,3.82,0.48
29/11/2011,15.99,22.9,4.63,18.75,0,2.56,0.33
30/11/2011,15.99,22.29,5.55,18.88,0,2.16,0.18
01/12/2011,15.99,17.72,8.15,39.88,0,2.93,0.23
02/12/2011,15.99,18.86,5.85,50.31,0,3.16,0.3
03/12/2011,15.99,15.41,7.01,67.31,0.06,3.03,0.24
04/12/2011,15.99,15.93,4.33,75.44,0,3.83,0.39
05/12/2011,15.99,18.79,1.12,48.06,0,2.95,0.41
06/12/2011,15.99,19.27,4.67,18.75,0,2.59,0.3
07/12/2011,15.99,22.47,3.8,28.06,0,2.79,0.47
08/12/2011,15.99,19.98,6.65,48.12,0,2.73,0.17
09/12/2011,15.99,20.25,6.55,47.75,0,2.61,0.05
10/12/2011,15.99,20.36,8.49,44.25,0,2.23,0.66
11/12/2011,15.99,20.73,7.54,44.44,0,3,0.83
12/12/2011,15.99,20.55,7.2,49.62,0,3.17,1.23
13/12/2011,15.99,20.58,7.61,61.38,0,2.9,0.66
14/12/2011,15.99,20.97,6.41,60.25,0,2.81,0.63
15/12/2011,15.99,19.82,5.26,49.44,0,3.66,0.75
16/12/2011,15.99,20.54,4.58,63.25,0,3.11,1.3
17/12/2011,15.99,21.55,3.48,58.31,0,2.52,0.16
18/12/2011,15.99,18.51,8.37,43.75,0.03,2.59,1.22
19/12/2011,15.99,16.8,3.94,39.12,0.01,3.63,1.22
20/12/2011,15.99,17.28,2.17,52.69,0,3.3,1.52
21/12/2011,15.99,11.45,5.28,87.12,0.59,3.65,0.84
22/12/2011,15.99,18.19,1.02,60.81,0.01,2.52,0.55
23/12/2011,15.99,16.55,3.84,57.56,0,2.57,0.77
24/12/2011,15.99,19.4,2.88,39.25,0,2.74,1.06
25/12/2011,15.99,19.93,1.54,38.94,0,3.56,1.41
26/12/2011,15.99,19.37,5.38,31.81,0,3.16,0.6
27/12/2011,15.99,22.04,4.08,21.88,0,2.61,0.25
28/12/2011,15.99,22.83,8.26,24.38,0,2.16,0.34
29/12/2011,15.99,22.27,6.32,21.81,0,2.66,0.32
30/12/2011,15.99,23.62,6.89,34.31,0,2.11,0.41
31/12/2011,15.99,23.26,6.46,28,0,2.25,0.52
01/01/2012,15.99,23.6,6.15,32.5,0,3.66,1.55
02/01/2012,15.99,22.45,8.63,45.75,0,3.46,1.19
03/01/2012,15.99,23.21,6.49,39.62,0,2.4,0.36
04/01/2012,15.99,22.45,7.57,29.94,0,2.1,0.1
05/01/2012,15.99,18.73,6.12,39.62,0,2.52,0.18
06/01/2012,15.99,20.67,4.55,44.25,0,1.83,0.46
07/01/2012,15.99,20.33,6.57,46.69,0,2.44,0.09
08/01/2012,15.99,17.92,5.09,45,0,3.19,0.54
09/01/2012,15.99,14.31,2.37,34.19,0,2.55,0.14
10/01/2012,15.99,18.52,2.12,15.31,0,2.45,0.54
11/01/2012,15.99,21.16,4.57,12.75,0,2.34,0.11
12/01/2012,15.99,17.94,5.85,15.25,0,1.84,0.14
13/01/2012,15.99,20.14,6.59,28.12,0,2.17,0.18
14/01/2012,15.99,21.02,4.82,34,0,2.38,0.47
15/01/2012,15.99,21.94,8.02,40.69,0,2.54,0.34
16/01/2012,15.99,20.57,8.34,39.69,0,2.51,0.57
17/01/2012,15.99,19.75,8.24,39,0,2.27,0.24
18/01/2012,15.99,23.86,8.65,30.19,0,2.27,0.81
19/01/2012,15.99,23.96,8.95,28.44,0,2.34,0.08
20/01/2012,15.99,23.22,8.59,28.31,0,2.55,0.14
21/01/2012,15.99,23.65,10.62,28.12,0,2.77,0.45
22/01/2012,15.99,21.19,10.11,31.75,0,2.34,0.59
23/01/2012,15.99,20.08,10.01,28.44,0,2.16,0.24
24/01/2012,15.99,19.38,4.63,33.56,0,3.81,0.09
25/01/2012,15.99,15.96,1.09,42.75,0,2.84,0.34
26/01/2012,15.99,21.66,0.48,27,0,2.78,0.4
27/01/2012,15.99,21.09,3.1,22.12,0,2.92,0.48
28/01/2012,15.99,20.15,3.96,36.88,0,2.58,0.04
29/01/2012,15.99,19.76,1.73,49.94,0.2,2.73,0.69
30/01/2012,15.99,18.87,1.35,45.75,0.01,2.87,0.2
31/01/2012,15.99,19.28,6.36,34.5,0,2.41,0.28
01/02/2012,15.99,21.76,2.92,31,0,1.95,0.35
02/02/2012,15.99,20.38,5.31,39.62,0,3.27,1.22
03/02/2012,15.99,19.3,4.99,33.75,0,1.69,0.33
04/02/2012,15.99,19.5,8.88,20.88,0,2.23,0.55
05/02/2012,15.99,21.49,6.7,30.69,0,3.33,0.27
06/02/2012,15.99,20.18,7.12,23.06,0,2.64,0.22
07/02/2012,15.99,20.71,5.68,27.19,0,2.41,0.06
08/02/2012,15.99,18.64,4.86,41.25,0.03,2.62,0.08
09/02/2012,15.99,15.98,2.35,58.94,0.74,2.4,0.15
10/02/2012,15.99,20.87,2.41,47.81,0.01,2.52,0.24
11/02/2012,15.99,17.79,5.34,57.19,0.3,2.67,0.95
12/02/2012,15.99,14.73,7.21,80.19,0.34,3.54,1.21
13/02/2012,15.99,17.16,4.09,68.56,0.01,3.09,0.21
14/02/2012,15.99,16.98,4.18,63.62,0,3.72,1.17
15/02/2012,15.99,16.73,2.79,73.12,1.11,3.3,1.15
16/02/2012,15.99,12.2,8.26,95.5,9.38,3.78,1.41
17/02/2012,15.99,15.43,5.34,79.19,1.04,4.14,1.95
18/02/2012,15.99,18.15,-0.45,41.88,0,2.78,0.12
19/02/2012,15.99,19.82,3.47,32,0,3.22,0.69
20/02/2012,15.99,19.4,3.63,34.88,0,2.95,0.78
21/02/2012,15.99,20.91,6.39,56.69,0,3.17,0.43
22/02/2012,15.99,22.64,7.99,56.69,0.01,2.81,0.23
23/02/2012,15.99,18.93,7.61,71.5,0.02,3.97,0.23
24/02/2012,15.99,15.58,2.94,53.06,0.01,3.77,0.41
25/02/2012,15.99,24.01,3.17,40.94,0,3.03,0.54
26/02/2012,15.99,21.38,4.58,31.06,0,3.59,1.26
27/02/2012,15.99,21.85,6.42,37.44,0,2.84,0.17
28/02/2012,15.99,25.22,9.98,33.81,0,3.05,0.07
29/02/2012,15.99,26.2,11.26,27.06,0,2.9,0.29
01/03/2012,15.99,25.78,9.4,23.75,0,3.04,0.99
02/03/2012,15.99,24.55,9.33,16.31,0,3.64,0.78
03/03/2012,15.99,25.3,7.39,11.25,0,3.73,0.59
04/03/2012,15.99,25.47,7.77,10.56,0,3.67,0.28
05/03/2012,15.99,25.35,9.12,23.44,0,2.76,0.81
06/03/2012,15.99,24.02,8.81,26.31,0,3.57,0.49
07/03/2012,15.99,23.82,8.44,26.69,0,3.38,0.26
08/03/2012,15.99,23.83,8.87,27.44,0,3,0.75
09/03/2012,15.99,22.65,5.22,29.69,0,2.64,0.46
10/03/2012,15.99,22.01,8.1,35.12,0,3.59,0.39
11/03/2012,15.99,23.23,5.29,21.19,0,3.34,0.3
12/03/2012,15.99,25.22,7.69,14,0,3.01,0.26
13/03/2012,15.99,24.14,10.08,19,0,2.78,0.24
14/03/2012,15.99,26.48,10.39,16.88,0,3.12,0.29
15/03/2012,15.99,27.71,11.73,13.31,0,2.71,0.51
16/03/2012,15.99,24.6,12.63,16.31,0,3.12,0.23
17/03/2012,15.99,23.3,10.63,22.12,0,2.94,0.34
18/03/2012,15.99,19.51,7.44,53,0,3.76,0.3
19/03/2012,15.99,18.5,5.62,48.94,0,4.58,1.25
20/03/2012,15.99,16.33,3.34,46.75,0,3.3,0.74
21/03/2012,15.99,23.55,-0.18,33.56,0,3.16,0.61
22/03/2012,15.99,22.71,7.49,29.56,0,3.21,0.46
23/03/2012,15.99,26.44,6.68,28.75,0,3.12,0.5
24/03/2012,15.99,27.05,7.26,20.62,0,3.06,0.55
25/03/2012,15.99,26.38,8.59,26.94,0,3.42,0.34
26/03/2012,15.99,25.64,10.26,28.94,0,3.3,0.22
27/03/2012,15.99,24.09,9.48,32.12,0,3.2,0.16
28/03/2012,15.99,22.69,8.01,38.88,0,3.35,0.21
29/03/2012,15.99,23.08,9,41.62,0,3.52,0.14
30/03/2012,15.99,23.13,8.12,41.25,0,3.36,0.21
31/03/2012,15.99,25.37,4.83,32.94,0.05,2.29,0.41
01/04/2012,15.99,24.88,8.45,37.94,0.29,3.3,0.3
02/04/2012,15.99,23.47,7.72,41.31,0.09,3.85,0.33
03/04/2012,15.99,23.05,5.28,38.88,0,3.36,0.12
04/04/2012,15.99,25.68,6.35,21.69,0,3.53,0.16
05/04/2012,15.99,25.36,6.89,23.19,0,3.33,0.23
06/04/2012,15.99,25.09,9.3,26.69,0,2.95,0.3
07/04/2012,15.99,25.93,8.39,22.88,0,3.46,0.54
08/04/2012,15.99,28.24,6.83,25.25,1.13,2.55,0.77
09/04/2012,15.99,27.9,9.37,34.44,0.21,3.18,0.44
